source_id,ra,dec,phot_g_mean_mag,parallax,parallax_error,pf,type_best_classification,teff_val,radius_val
5337191279923824384,168.0421251771546,-61.75486742449468,7.8083267,0.7037722224004985,0.03008937909036281,7.532001096722623,DCEP,5167.3335,43.398724
5336254496038515456,175.1718017850376,-59.58220788366097,10.541454,2.058253680272769,0.026524257747604793,30.611933949079887,T2CEP,4754.09,5.2213006
5873984023533350400,223.14684189732688,-63.809860097317895,5.700312,1.7449062341279333,0.34502242607837436,5.2759671782252315,DCEP,5192.0,45.67778
5912554513440283136,262.370613417864,-59.900632561636705,10.946773,0.20699455947478848,0.03840059915910031,,DCEP,5305.6665,32.634266
5577329081864722176,102.23505364073155,-37.275911284808295,10.039573,0.371220373498683,0.02632150132924961,18.7781213178447,T2CEP,5059.25,31.025719
5626365410677889792,131.05060789923246,-35.47370852145978,9.918754,0.1660013149659909,0.030149914503019612,7.21688989645796,DCEP,4601.0366,94.396126
1960981328902089088,330.1047570379946,43.44535264074071,8.659821,0.5094494157631921,0.03057773618297203,5.331658642121621,DCEP,5063.0,42.59885
1960750328384177408,327.9226497396705,43.134023646564465,8.775126,0.43498539919119794,0.028487994972217198,4.864382406369862,DCEP,4937.25,50.431885
5711201189563596416,119.2404155293314,-22.825424370558267,8.456914,0.351249176718026,0.0427399542415243,,DCEP,5101.4927,66.56948
200708636406382720,75.34662482031197,39.9603815054797,7.33788,0.5429553650787263,0.05111940454300475,11.625703176678105,DCEP,4738.84,87.29913
1306279466601099904,253.28602535333522,25.976367652371525,9.810966,0.42661271204809387,0.022291666012569673,9.699982144012512,T2CEP,5010.56,30.733854
2078709577944648192,297.0644335071683,43.12691764350553,8.940779,0.41339876210488047,0.023407343030905595,4.9254929817508035,DCEP,4897.0,50.222294
5347071319596612864,167.8348273985336,-54.55700676778673,7.787363,0.4197531429779185,0.037097832927917,,DCEP,5867.0,54.97794
6876368298759473024,304.7624576873826,-14.03461480239824,10.142607,4.81250855971311,0.0358919561836001,11.79644607212649,DCEP,4511.6797,3.1062822
508915489570374272,24.308407520526643,57.75921613713841,8.995384,0.3455375786042788,0.03850860440644079,14.792372894981455,DCEP,4393.07,79.355675
511226491206912128,26.799652915234017,61.42248857612414,9.877026,0.4809742377986306,0.037105624669574594,,DCEP,4182.0,44.213043
3054600330268450560,111.10214636970382,-7.855448348964475,10.165043,0.22508661415346473,0.039479907712861945,,DCEP,5573.015,38.402927
4514145288240593408,284.56144610823776,17.360873709562973,5.1433163,1.80975787593408,0.10703754259785551,,DCEP,4900.0,65.8332
1149972618717814528,100.08336805147133,84.34324225596883,9.928237,1.869390231538514,0.02152106999086937,39.11564583685693,T2CEP,4407.5,9.452651
1520090669535373824,191.17519526908504,36.764038755273056,9.414274,0.3527733969632709,0.04613031220205767,,DCEP,4763.5947,50.918385
1785352625740690432,321.0009971931211,18.27877140097476,9.05162,1.6739418969713336,0.04484625492213535,2.4128353566717395,T2CEP,5333.06,9.542025
5302258008774271488,127.18202419615302,-60.12256357729767,7.1692224,0.7603316846403194,0.02271110440530145,6.696948853426342,DCEP,4861.3335,62.933804
5935042378098601856,243.98143592311797,-51.120728332055954,10.338846,0.3356325193246113,0.04956543754583788,6.812477226764087,DCEP,4245.98,48.829987
5829232354047904256,241.82917047369477,-62.91057244508707,7.852931,0.8771888155402328,0.04134896770569352,2.5672016602516172,DCEP,5668.75,27.512815
2170785842762144512,322.1871805082898,48.97821150144361,10.144026,0.23861886220278664,0.02768583657262299,7.966863850603312,DCEP,4106.505,83.556816
4094784475310672128,274.2488214288621,-19.075831364871043,7.652411,0.513103069763086,0.07734069923494798,21.83409595630043,DCEP,4100.045,123.03462
4092905375639902464,277.97220975806414,-19.12509894398897,6.501302,1.4600813301331412,0.044714486570567306,6.0933262327518305,DCEP,4287.565,63.76172
4093976334264606976,273.8594387113223,-20.629552597214186,10.241437,0.4330146015345313,0.061922922545045056,,DCEP,4090.8398,44.576332
4253603501158148736,280.61174915357026,-5.340851646336425,10.498241,0.3763169164928521,0.06485179429646856,3.9177105300539923,DCEP,4035.0952,47.67479
4253435825622331392,280.7386395157549,-5.820912465804028,9.276108,0.41016554705718206,0.045752984214921376,12.910581414474162,DCEP,4057.7334,75.38435
465719182408723072,41.180476350549654,61.46469940858848,10.439827,0.30696953732405946,0.027987353458528395,3.832875867828402,DCEP,4315.3276,48.476704
470361114339849472,61.243592708280204,58.65978116285002,7.175379,0.7822751522923913,0.039722031724278344,7.91560526872026,DCEP,4197.3765,93.23722
473043922712140928,58.590702090472085,58.65332943430566,8.358202,1.500396656729265,0.18239496157632412,16.41668818764693,T2CEP,4060.0,31.391851
1820309639468685824,299.00526386911855,16.63476448387764,5.718552,0.6425529353755096,0.09315620122279228,8.386033915357054,DCEP,5076.0,130.03568
1734124248699204096,312.552885709504,3.65229058180257,9.059658,0.9775390148351132,0.0396069749876702,6.164459863081246,T2CEP,5353.0,16.137259
2058374144759464064,301.1106616130615,34.112250290692494,8.637457,0.38075751678573266,0.03324428800804977,17.073689997911995,DCEP,4119.467,103.7327
2060021625508894592,302.2823188286397,37.15195260671555,9.551329,0.3993551134498389,0.027886383953165398,4.364696953707741,DCEP,4675.0625,44.447186
6054829806275577216,185.33793264463736,-62.28163509331687,6.3766994,1.1397475833324917,0.027632002427898993,6.732870416019966,DCEP,5134.0,52.639687
6057514092119497472,183.24856594190524,-62.09682357786488,10.635161,0.2908816267226891,0.03795858422107969,6.397261813866242,DCEP,3811.5,69.84986
6057943520139661184,186.2970478224244,-61.348171381565024,9.811547,0.3958724087701074,0.03337017017587956,,DCEP,4610.0,41.359142
1285665719523300480,216.6799674090541,31.871149705945758,9.745729,3.509770143338042,0.03325345277334534,21.19134365702769,DCEP,4679.24,4.6128936
5334449269746243328,171.30403919338508,-61.36914801269323,8.413919,0.4246610787686416,0.03151185513352651,,DCEP,5746.25,42.600143
5333259323269569792,177.31664950017034,-63.0785763382091,9.864182,0.33510672913770434,0.026334516683774196,3.175263115499868,DCEP,4923.0,39.941936
5334506135119058304,171.27392083996625,-60.7346120152667,8.529267,0.5494684626488968,0.03224885476100612,5.309958129564738,DCEP,5113.65,40.918396
5334591003669216000,178.38968257652328,-62.85219551673664,9.746346,0.23428313863621922,0.024572648166628956,,DCEP,4402.755,82.27813
5333340824575196800,175.2438448493565,-62.69247462057052,8.572385,0.6213606183663161,0.030001263509837502,3.3349941611723977,DCEP,5653.75,28.050741
5854560115494081024,215.45223551636806,-61.54966126499053,8.729546,0.49561301477092023,0.03093698586105342,9.465188722141393,DCEP,5000.0,43.76389
5855852527008107008,183.19581278733997,-70.15179511549206,5.9243245,1.131409494710051,0.11669511285155915,9.65890011040995,DCEP,5404.25,57.776886
5855468247702904704,190.5208888736841,-69.40756375713852,6.257463,1.0001819840417556,0.029112687842940146,7.510275510767402,DCEP,5076.4966,65.16348
5521459979795304320,129.420069093169,-47.36194934507633,7.684587,0.8517430655633319,0.03485958801879923,4.63984856414395,DCEP,4841.145,44.79923
5519196703818908800,122.70547229184379,-47.698528714964645,8.05308,0.6161377376390363,0.030873697337580188,3.672245267490557,DCEP,5649.0,35.998287
5519380077440172672,122.99983495921192,-46.64431978607208,5.5231214,1.2169669645386374,0.056957934586165465,,DCEP,6059.6665,50.228687
5257664497238811776,148.85895493762115,-58.429688885807295,9.16438,0.3551646285401922,0.03014634543055547,7.196193853247293,DCEP,5199.71,45.359745
5258420858142702208,152.56699857358302,-58.18687614619399,9.112297,0.36528222566597257,0.025762988674144515,,DCEP,5019.5146,49.29399
4147381366335558784,272.5088781362515,-13.545961940514141,10.047587,0.6702973866547047,0.039952835247595554,,DCEP,4060.8066,32.2548
4204653587029046400,287.0865440829708,-7.437768327698297,7.3507934,0.9435455413730376,0.047613822277436525,6.806008995351335,DCEP,4384.0,62.361347
469128905405009792,65.1984782371061,57.44126297951946,9.123922,0.5665102322142298,0.038300729240974905,43.277402615552184,T2CEP,4074.45,57.756805
429635993926502912,2.4641225366165473,61.51403679238499,10.467258,0.3274130470341594,0.028194739208833027,,DCEP,4069.5,54.047966
514736269771300224,33.881095473041555,63.51778088637613,10.318588,0.165592986770935,0.02876978292684653,4.395503779202378,DCEP,4385.54,90.4941
487546103123764736,52.163300674156915,62.49300023655635,8.094092,0.8961672184190069,0.03888505079566637,143.272598094158,T2CEP,5381.0,27.126173
473293889810320128,57.106976780676625,59.44226843560676,10.0333805,0.7156038455420474,0.0314775297264727,5.06643026775443,DCEP,3745.1,39.692413
429182376660681984,3.166695566174131,60.22642813540571,9.912808,0.38536491878989804,0.027850096658960377,,DCEP,4622.9067,40.234013
512524361613040640,23.18009883142838,63.59380464903024,6.6373186,1.29631304913415,0.03133304208251316,8.377013305874744,DCEP,4113.202,76.91698
458415916940933248,35.85384794025993,57.31760586544096,10.51707,0.3491691067656099,0.04061449942600942,79.09644579653983,T2CEP,5170.21,25.09197
172616183031749760,65.03936844768066,32.54722045413918,10.317224,0.8760145582766288,0.04282621338577405,68.53988313871541,T2CEP,4362.0,17.396048
6647640365167706240,271.8416756882862,-58.96168261490934,10.39137,0.35260766444579533,0.03688371640476298,20.0717381690828,T2CEP,4896.73,30.19382
2016028168089215488,356.26092604854836,63.003846176154916,10.210489,0.38262883667442354,0.03067408632939181,7.801123395492045,DCEP,4062.8276,52.33509
2016626856473497344,352.3031445599555,63.37429565228363,10.879847,0.24251785429352649,0.02764677931843668,14.375137878643756,DCEP,3929.075,67.69349
2015820463470505600,354.31690557417977,62.42898861404541,9.3560295,0.5876915245699593,0.032255622550501704,6.2966391491728215,DCEP,3919.845,56.793743
2931247014102560000,108.29864394067172,-18.73074039279983,10.637528,0.27742518680601785,0.03731198040929488,5.728612642149489,DCEP,4169.767,54.50985
4054440301294394624,262.70158661359056,-33.60991764201412,7.6180935,0.9203922961156665,0.04697406758661006,,DCEP,5159.0234,36.365597
4057701830728920064,266.8900756009316,-27.830833242791314,4.316964,3.4314367740607445,0.2019658107192288,7.017529307010724,DCEP,5249.0,42.77903
4058018868083879296,262.4312095106811,-30.869175062297376,9.938445,0.6064126228594579,0.05386056366145907,1.761819558717097,DCEP,5607.5,15.604708
4068898810519269248,267.5448227911186,-22.847953430577967,10.615332,0.46713933316819983,0.05870053741791074,22.49302922934947,T2CEP,3668.0,49.81209
4066429066901946368,273.26040319213905,-23.11729418339589,6.8778343,1.119032405819382,0.05268460297603898,2.7894091130718697,DCEP,4730.0,52.619335
4087865901446732160,287.48024740853333,-17.455979994286245,10.317238,1.4194781087426374,0.049418662282069634,10.189460749718913,T2CEP,4357.508,10.769143
4080122796947250176,281.32289956309006,-20.647393959448042,7.272381,0.9859061844010851,0.047237967623708764,,DCEP,4720.0,50.089706
4085919765884068736,282.74947243374277,-20.295252217557888,6.5938225,1.2484550307176254,0.04109278267302299,5.191731401385837,DCEP,4419.25,65.21188
4154536747505387648,275.6127838836197,-10.124771713972866,9.349984,0.4902941128726864,0.05202565170296028,5.612643867901403,DCEP,4897.6665,35.060158
5228604301815531136,168.96831884050172,-69.91295917778808,10.320149,0.2814514739668493,0.025149882445103286,29.112745884348637,T2CEP,4586.0,46.7089
5258574068220187648,153.88689357499567,-58.17443861598955,10.325243,0.365269477165013,0.0323349211131119,4.932551875804206,DCEP,4244.0474,45.2142
3329849043206545920,92.80659413209216,9.612491535642839,8.767604,0.3873069266414516,0.05926141046170665,8.614876591969331,DCEP,4754.24,62.799377
3112550812164329856,105.47339593214575,-1.1309516231268455,8.447349,0.4190508348718876,0.04178205623999465,,DCEP,5573.0,45.49765
428839329030983040,6.649803160360207,60.79817029600792,8.684551,0.5092324209891872,0.02983919252393659,,DCEP,4432.87,60.48948
426881614218441600,12.471920865089421,60.12737914554611,9.599162,0.4034306181586283,0.030088721895459254,4.501623749222262,DCEP,4623.91,44.377384
428620663657823232,7.494096943580792,60.21195747222776,8.575204,0.42223005592211843,0.034159352477810705,8.000656115159037,DCEP,4397.6353,78.56199
2027951173435143680,297.87876445836974,27.460207066853087,6.8699703,0.3728552994205654,0.030349340157764505,44.87620944377743,DCEP,3986.0598,265.97684
2030427789026783488,299.4541919807241,30.265895437900475,10.547292,0.21627497671917162,0.028991787219493956,11.663040498432286,DCEP,4035.1934,81.09444
2031776202613700480,296.2030593942338,29.264679234082838,6.817692,1.169541947125911,0.05156865807706845,3.8459870643308443,DCEP,5420.0,36.79214
2030063919381336832,299.7949765204248,29.45072392829452,9.452023,0.4003396498583775,0.03226896949916608,7.818231416647156,DCEP,4258.0,61.047016
5351428787262634624,158.29513800502642,-58.49862284862491,8.015052,0.30114904556603345,0.035837848156264764,,DCEP,5636.25,75.32958
5350852677538959104,162.75755077436796,-58.59058526188593,10.96723,0.2033536267712299,0.03394856148604786,13.454929516957788,DCEP,3729.0,92.15562
5351331755370445056,161.23472070690963,-56.28954270396182,8.440544,0.4060775845120381,0.03742260306592319,14.107120861278332,DCEP,5003.455,60.90998
5351721738384434048,157.29678844514095,-57.61339169877556,8.246211,0.5607155378972155,0.03746571796421789,3.682209683178109,DCEP,5731.3335,35.05294
5351161399785606016,161.13616184156336,-57.56535763618755,7.3261256,0.5120823364649894,0.041380091581450944,18.873022302484596,DCEP,4483.5,108.75923
4267397694768545920,287.0572892939592,1.2986321190011745,6.945232,0.8880773098797794,0.05447484333684092,,DCEP,3955.6667,110.6628
4265371574109405824,284.3511067357357,-0.7302386756650575,10.572199,0.39987085953374557,0.042510832531882536,4.182774727809547,DCEP,4140.12,39.874035
4267549637851481344,286.1642345250515,1.3061436351235949,7.9862185,0.42102473589381617,0.04492001761544887,10.602811735600383,DCEP,3933.3333,147.27982
4510925780739110272,282.6155277510242,15.940155547554715,10.614817,0.3428644678725643,0.03809624003875112,10.386573338664594,T2CEP,4550.0,34.23629
2006888825592397440,339.22478479778476,56.90581691240934,8.711332,0.300985126013455,0.033907084933910786,0.8206250826325014,DCEP,6228.8447,44.173996
2011315528113463808,354.7016230560586,59.391821003576624,10.533893,0.35516255766478916,0.026200309269523877,4.997542715751078,DCEP,4095.2434,47.33314
2003938801532007808,342.1582894856731,56.32153350412657,8.751199,0.4367326050887766,0.0351235301481755,4.983295672222235,DCEP,4927.5,51.0466
2006989121667184384,340.36049613802146,56.43277279789682,8.706144,0.323025123654638,0.032964078192331416,6.418959165155856,DCEP,4775.8237,76.51754
2007997408188526336,337.20867384196526,58.21093293292702,10.687724,0.2647742339920717,0.03531053073497404,7.232134180966677,DCEP,4208.825,54.18369
2010285491880986112,346.7919826273642,58.55419186916428,9.365472,0.41251198188820126,0.031949719816494394,5.440900568795722,DCEP,4388.3237,56.237183
2011892325047232256,359.5393304160415,61.21369648241751,10.490812,0.2875658977032961,0.031357862844487695,5.140766268750686,DCEP,4488.5,44.949184
2011892703004353792,359.574871388001,61.2210540348984,10.730986,0.2871388201326104,0.032163161953857634,4.875135517891125,DCEP,4297.778,45.891144
2007654601080023040,338.4222619312915,57.31829799292348,9.139737,0.49572857228259226,0.0389657231034474,,DCEP,5318.37,31.141468
2008504454839717120,341.6031756803802,59.44218788894516,9.020232,0.6794821072179837,0.030347877304695944,6.233971429170024,DCEP,4196.77,45.91967
2013029941628292352,359.395650242901,62.7182408586785,9.407856,0.22096857150897967,0.029412969672777043,9.805688982404284,DCEP,4574.935,91.18143
2004036486267748352,342.263227556369,56.42819688558834,8.13261,0.4956909741529722,0.03821742582304493,5.445650969944632,DCEP,4845.575,62.47612
5255066591776722432,155.08483163314958,-59.376608979157226,9.929351,0.3453601071387361,0.029865288256145085,4.154209727735769,DCEP,5009.25,35.974052
5255254711361371520,157.07013220710598,-59.35017857499558,8.361138,0.3204155555058578,0.030747753068348933,18.177576943921242,DCEP,4374.0,116.11081
5255220656517219840,156.7119371472478,-59.66953231264153,9.160091,0.2630652024391677,0.029024600212765112,5.3463151159404845,DCEP,4570.48,86.08527
5254295559276699392,159.07420940952704,-61.012557255183566,9.088723,0.37376749569034373,0.027768038340635817,5.204555178700783,DCEP,4135.0,84.807304
5254662177677566464,155.34567490053828,-61.074075918500874,8.591673,0.2867333250311212,0.030155928971663484,9.768108208389723,DCEP,5332.33,68.87031
5255209665741407744,156.4925257772583,-59.94550479566996,10.76412,0.17156802074658187,0.02882355465930093,,DCEP,4829.5,54.200726
5339394082770287232,167.42134742057436,-58.837715161364315,6.569681,0.7956404722729643,0.03458194424832424,7.720813253754169,DCEP,5500.67,58.602985
5339554336583678464,168.5001099428091,-57.91090105378,8.089176,0.30196121213548777,0.03676996727979857,,DCEP,5265.205,84.93948
5254070090673438592,160.5959094084964,-61.16590129903475,10.081378,0.3304749776044907,0.025346428447404607,2.876474821975336,DCEP,4786.77,39.458652
5254097093074642944,159.83465088811542,-61.15243180036754,8.86865,0.32837472529668915,0.029099085010844444,9.197827379343185,DCEP,5236.3335,55.273766
5932997939411720960,243.72812753742974,-53.33843917842873,9.789957,0.5465058542487965,0.03582274763325028,3.4529129296159,DCEP,4081.8025,43.797115
5932565900081831040,242.83526288976697,-54.35413454783479,8.621196,0.4743580326544385,0.03800731230617303,,DCEP,4908.65,50.39542
5932569709575669504,243.32248385662487,-54.23489647010972,8.037764,0.48702611371817595,0.0534328987030064,11.287517377387255,DCEP,4740.075,70.45922
5932812431123862016,241.2914685383139,-53.91942819245475,9.57305,0.4214164795106301,0.045852989361115065,6.199326929256955,DCEP,4177.3047,58.251503
5541507237862358912,123.09332212716991,-36.94374227276322,7.8476405,0.5676161977615463,0.029561476212588325,6.66422861899775,DCEP,4998.5,57.400528
5547358117187868288,122.79503270308787,-33.51586073438716,10.49994,0.2567548575510326,0.03607858019515883,3.482176870938978,DCEP,4882.2,39.750854
5539107450645759232,118.43777799996202,-36.970384835432775,10.704829,0.25771611638782355,0.024702594737750282,17.891655909169465,DCEP,4189.6953,56.031998
5544213926244557184,120.20159539226196,-37.82794439005459,10.630665,0.31025401038470346,0.03161877009449571,5.884758736787574,DCEP,4253.0,45.944588
5546476927338700416,123.26754705671696,-34.57851335328805,6.6014204,0.5844378748729412,0.026037014270696043,41.464114200882854,DCEP,3955.0,197.11546
6217308590845895680,221.64016936946663,-32.17091526683907,8.273518,1.718364386527717,0.07625216417474782,2.0606528180918704,T2CEP,5619.0,11.800651
4317499248521095168,296.95436083513704,14.55199921252036,9.679785,0.3477922980785137,0.03605759993028008,15.48498344506321,DCEP,3927.9023,82.11344
4307944836090489600,290.2597827846284,8.51632780165373,9.353744,0.5539505157019071,0.05508084042461789,7.23995796292903,DCEP,4000.4402,56.461517
4312361436842603520,287.3166268460636,10.552465985310905,7.759257,0.9303695106059853,0.05698796375702169,,DCEP,4030.0,68.36038
4313179507891570304,287.5017245862441,12.536536305027111,10.0435295,0.4774752923659946,0.05033550257722835,13.439992884864715,DCEP,3646.5,64.65955
4319599865468760832,290.7926440593832,13.856638478984804,10.194418,0.5708129062342959,0.03752695494992199,,DCEP,3963.095,38.31776
5878388529664102016,218.79934861881748,-60.99798301551448,9.928623,0.3434353066951741,0.047622500812149145,17.110247269421937,DCEP,3891.0,76.5119
5238808628736339584,164.28833805175842,-65.13474434184693,9.118133,0.2655938461193679,0.02714011147472138,31.44860320511912,DCEP,5149.0,63.460876
5881995546318024704,232.96911193541277,-59.24980209858254,8.642692,0.46299441363753413,0.03785499431560183,4.372922064850326,DCEP,4814.553,53.793236
1808020329279916288,300.290903476143,15.803501797577384,10.024505,0.22832504942523663,0.03617840320903872,6.108202152900643,DCEP,4617.6665,64.70743
5332375453374624640,178.0737827545499,-65.40418210756135,9.367798,0.26424487166050376,0.02635328716964292,11.637346377626077,DCEP,5076.933,58.873062
5324034867356093056,137.06554687898634,-51.43625487436737,7.2107153,1.0074096621397874,0.03728929016363705,6.924362562152237,DCEP,3830.0,96.07956
5327836325732931840,131.23285544489585,-50.560020096698516,9.2932625,0.4073803393825521,0.029341582868916735,5.859351022504684,DCEP,4512.25,54.24036
5329838158460391296,131.22275869686223,-46.34296120140541,8.093534,0.4086692335244102,0.041086676458931666,9.56112839975803,DCEP,5232.7334,63.57088
2198162651491732608,329.46951659266165,56.163886092032165,9.832828,0.28772227144823814,0.03166260390000762,17.871975872639347,DCEP,3895.4775,95.08332
4743636248509810944,32.53325248723213,-54.51108011780478,9.717784,4.900079089450718,0.02313373664530644,5.913966169455159,DCEP,4666.08,3.3730264
5835124087174043136,244.71595242468112,-57.89980251724189,6.150488,1.061575091220469,0.04220963229268318,9.753758609111381,DCEP,5065.75,64.837326
5823134325151372032,240.29462772050783,-63.77654885881421,6.266616,1.0752614679438075,0.030129764968007598,6.3166264238077305,DCEP,5356.5,53.014248
5824226655600824704,232.70754468473908,-65.59936017562315,7.574537,0.888755547332628,0.03189068259086995,,DCEP,5549.3335,32.374466
5824464493705913472,229.9404127605451,-66.49607517498919,6.415912,1.4754483958055171,0.03711945461449232,3.389323187056138,DCEP,5220.0,38.35129
6037442713485254272,243.84112915603993,-31.350990705651768,10.696285,0.5037894736715876,0.04322329356120111,7.16730620148183,T2CEP,4803.7173,19.317194
394818721274314112,6.5810457529240525,51.28034397196421,7.6752977,0.9150296500924424,0.046482318584918594,2.1384511277510723,DCEP,5767.5,27.557621
2200929331984972672,337.77214046588125,60.26569455642409,10.869093,0.31685560762811316,0.02687887182801751,,DCEP,4031.275,47.882336
2203988169026743936,329.46630848645975,61.01884790070774,7.4538207,1.132779884445468,0.033274398719717914,,DCEP,4952.31,35.309402
4607612332144061056,267.1351788595896,34.46558638495211,10.442578,0.3448185329719722,0.024011370363130176,12.107594183526613,T2CEP,5195.25,25.98805
3425495186047291136,92.58065471612301,24.02085105089625,10.515817,0.2528572108216966,0.033169788130544636,,DCEP,4897.61,39.741276
3451987987438434944,90.11877055908148,35.31215953103124,7.5403204,0.9570812972864968,0.04903320497092132,,DCEP,5760.6665,28.109089
3465480094621539968,176.913574720885,-33.27649544594019,9.791332,0.43786037872681355,0.03724918186554661,11.39014928091296,DCEP,3711.26,74.72099
3637042116582796544,201.50828637510938,-3.3787260986418857,10.068421,0.3985809257002792,0.0663300794936994,17.257211855993262,T2CEP,4740.5,33.78596
5877460679352962048,221.67486886297897,-61.46195862416259,7.285432,0.9951958222583495,0.04023114499572801,,DCEP,5761.95,30.3846
